page_id,cluster_id,week_index,archetype_id,content_age_days,word_count,internal_inlinks,serp_feature_count,avg_position,impressions,clicks,observed_ctr,estimated_bounce_rate,avg_dwell_sec
anon_page_0870,cluster_06,14,0,252,474,16,1,2.06,10325,1669,0.1616,0.528,113
anon_page_0870,cluster_06,15,0,259,474,16,0,2.12,10340,1647,0.1593,0.696,124
anon_page_0871,cluster_07,0,2,687,953,9,3,10.17,79516,4436,0.0558,0.609,163
anon_page_0871,cluster_07,1,2,694,953,9,1,10.54,108703,6830,0.0628,0.7,139
anon_page_0871,cluster_07,2,2,701,953,9,2,10.19,103831,6640,0.064,0.763,204
anon_page_0871,cluster_07,3,2,708,953,9,1,10.02,107490,7155,0.0666,0.626,101
anon_page_0871,cluster_07,4,2,715,953,9,2,9.81,109072,7507,0.0688,0.747,134
anon_page_0871,cluster_07,5,2,722,953,9,0,9.33,97675,6734,0.0689,0.892,116
anon_page_0871,cluster_07,6,2,729,953,9,0,9.08,97394,6911,0.071,0.891,125
anon_page_0871,cluster_07,7,2,736,953,9,1,8.76,94094,6824,0.0725,0.668,133
anon_page_0871,cluster_07,8,2,743,953,9,0,8.63,99333,7498,0.0755,0.759,159
anon_page_0871,cluster_07,9,2,750,953,9,1,8.38,99313,7710,0.0776,0.705,202
anon_page_0871,cluster_07,10,2,757,953,9,0,8.36,109918,8954,0.0815,0.421,169
anon_page_0871,cluster_07,11,2,764,953,9,2,8.09,108855,9087,0.0835,0.71,159
anon_page_0871,cluster_07,12,2,771,953,9,1,7.69,101387,8576,0.0846,0.577,120
anon_page_0871,cluster_07,13,2,778,953,9,0,7.23,91107,7782,0.0854,0.514,190
anon_page_0871,cluster_07,14,2,785,953,9,1,7.46,113776,10351,0.091,0.626,163
anon_page_0871,cluster_07,15,2,792,953,9,1,7.16,110930,10307,0.0929,0.741,199
anon_page_0872,cluster_08,0,4,414,2441,21,0,4.24,1095,66,0.0603,0.683,148
anon_page_0872,cluster_08,1,4,421,2441,21,0,4.74,1364,82,0.0601,0.696,149
anon_page_0872,cluster_08,2,4,428,2441,21,0,5.03,1493,89,0.0596,0.618,180
anon_page_0872,cluster_08,3,4,435,2441,21,2,4.7,1216,69,0.0567,0.671,189
anon_page_0872,cluster_08,4,4,442,2441,21,0,5.19,1482,84,0.0567,0.444,146
anon_page_0872,cluster_08,5,4,449,2441,21,1,5.22,1441,80,0.0555,0.822,97
anon_page_0872,cluster_08,6,4,456,2441,21,1,5.23,1384,75,0.0542,0.731,154
anon_page_0872,cluster_08,7,4,463,2441,21,1,5.43,1455,78,0.0536,0.575,110
anon_page_0872,cluster_08,8,4,470,2441,21,1,5.52,1454,76,0.0523,0.622,173
anon_page_0872,cluster_08,9,4,477,2441,21,0,5.63,1466,75,0.0512,0.55,144
anon_page_0872,cluster_08,10,4,484,2441,21,0,5.0,992,47,0.0474,0.848,117
anon_page_0872,cluster_08,11,4,491,2441,21,2,6.54,1945,104,0.0535,0.66,138
anon_page_0872,cluster_08,12,4,498,2441,21,0,6.19,1653,82,0.0496,0.411,139
anon_page_0872,cluster_08,13,4,505,2441,21,0,5.83,1359,63,0.0464,0.493,167
anon_page_0872,cluster_08,14,4,512,2441,21,3,6.04,1433,66,0.0461,0.635,127
anon_page_0872,cluster_08,15,4,519,2441,21,3,5.64,1108,47,0.0424,0.65,126
anon_page_0873,cluster_09,0,4,367,1035,10,1,5.89,31381,2372,0.0756,0.553,138
anon_page_0873,cluster_09,1,4,374,1035,10,1,6.42,40050,3085,0.077,0.581,161
anon_page_0873,cluster_09,2,4,381,1035,10,2,6.65,42798,3292,0.0769,0.697,126
anon_page_0873,cluster_09,3,4,388,1035,10,2,7.06,49323,3852,0.0781,0.723,100
anon_page_0873,cluster_09,4,4,395,1035,10,1,6.26,31518,2258,0.0716,0.556,97
anon_page_0873,cluster_09,5,4,402,1035,10,3,7.28,49999,3827,0.0765,0.605,139
anon_page_0873,cluster_09,6,4,409,1035,10,1,7.01,42686,3125,0.0732,0.75,123
anon_page_0873,cluster_09,7,4,416,1035,10,0,6.57,32225,2223,0.069,0.631,170
anon_page_0873,cluster_09,8,4,423,1035,10,0,6.55,29982,2019,0.0673,0.609,128
anon_page_0873,cluster_09,9,4,430,1035,10,1,7.36,44250,3145,0.0711,0.75,98
anon_page_0873,cluster_09,10,4,437,1035,10,1,7.09,37000,2507,0.0678,0.757,120
anon_page_0873,cluster_09,11,4,444,1035,10,0,8.21,57427,4255,0.0741,0.645,162
anon_page_0873,cluster_09,12,4,451,1035,10,2,7.67,44967,3091,0.0687,0.772,128
anon_page_0873,cluster_09,13,4,458,1035,10,0,8.12,52097,3672,0.0705,0.722,152
anon_page_0873,cluster_09,14,4,465,1035,10,1,7.19,31749,1982,0.0624,0.562,154
anon_page_0873,cluster_09,15,4,472,1035,10,0,6.92,24531,1451,0.0591,0.607,112
anon_page_0874,cluster_10,0,3,481,1117,21,3,2.75,754,58,0.0769,0.673,161
anon_page_0874,cluster_10,1,3,488,1117,21,1,2.95,773,56,0.0724,0.555,143
anon_page_0874,cluster_10,2,3,495,1117,21,0,3.09,769,53,0.0689,0.672,199
anon_page_0874,cluster_10,3,3,502,1117,21,0,3.22,759,50,0.0659,0.679,124
anon_page_0874,cluster_10,4,3,509,1117,21,2,3.45,788,49,0.0622,0.625,129
anon_page_0874,cluster_10,5,3,516,1117,21,1,3.59,784,47,0.0599,0.654,117
anon_page_0874,cluster_10,6,3,523,1117,21,0,3.7,768,44,0.0573,0.567,116
anon_page_0874,cluster_10,7,3,530,1117,21,1,3.76,733,40,0.0546,0.525,141
anon_page_0874,cluster_10,8,3,537,1117,21,1,3.95,745,39,0.0523,0.67,129
anon_page_0874,cluster_10,9,3,544,1117,21,0,4.06,728,36,0.0495,0.59,182
anon_page_0874,cluster_10,10,3,551,1117,21,0,4.23,736,35,0.0476,0.582,156
anon_page_0874,cluster_10,11,3,558,1117,21,2,4.45,763,34,0.0446,0.694,132
anon_page_0874,cluster_10,12,3,565,1117,21,2,4.7,799,34,0.0426,0.475,87
anon_page_0874,cluster_10,13,3,572,1117,21,2,4.7,741,30,0.0405,0.698,133
anon_page_0874,cluster_10,14,3,579,1117,21,3,4.85,740,28,0.0378,0.398,90
anon_page_0874,cluster_10,15,3,586,1117,21,1,5.2,814,30,0.0369,0.667,125
anon_page_0875,cluster_11,0,1,225,1379,19,1,2.69,4798,493,0.1028,0.758,161
anon_page_0875,cluster_11,1,1,232,1379,19,0,3.61,5969,538,0.0901,0.47,191
anon_page_0875,cluster_11,2,1,239,1379,19,0,3.89,5531,455,0.0823,0.626,142
anon_page_0875,cluster_11,3,1,246,1379,19,2,3.87,4287,320,0.0746,0.62,99
anon_page_0875,cluster_11,4,1,253,1379,19,1,4.82,5560,382,0.0687,0.411,188
anon_page_0875,cluster_11,5,1,260,1379,19,0,5.12,5140,320,0.0623,0.596,143
anon_page_0875,cluster_11,6,1,267,1379,19,1,5.62,5240,298,0.0569,0.532,107
anon_page_0875,cluster_11,7,1,274,1379,19,2,5.64,4118,204,0.0495,0.726,57
anon_page_0875,cluster_11,8,1,281,1379,19,2,6.66,5570,265,0.0476,0.704,128
anon_page_0875,cluster_11,9,1,288,1379,19,1,7.05,5373,229,0.0426,0.818,168
anon_page_0875,cluster_11,10,1,295,1379,19,0,7.08,4297,152,0.0354,0.713,92
anon_page_0875,cluster_11,11,1,302,1379,19,0,7.7,4708,151,0.0321,0.601,166
anon_page_0875,cluster_11,12,1,309,1379,19,1,7.91,4060,106,0.0261,0.761,104
anon_page_0875,cluster_11,13,1,316,1379,19,3,8.94,5531,146,0.0264,0.719,78
anon_page_0875,cluster_11,14,1,323,1379,19,1,8.91,4268,79,0.0185,0.734,59
anon_page_0875,cluster_11,15,1,330,1379,19,1,9.47,4535,70,0.0154,0.736,80
anon_page_0876,cluster_12,0,3,436,925,12,1,2.47,2139,177,0.0827,0.6,123
anon_page_0876,cluster_12,1,3,443,925,12,1,2.41,1934,157,0.0812,0.73,173
anon_page_0876,cluster_12,2,3,450,925,12,1,2.76,2124,158,0.0744,0.542,150
anon_page_0876,cluster_12,3,3,457,925,12,3,2.83,2040,146,0.0716,0.672,137
anon_page_0876,cluster_12,4,3,464,925,12,1,2.94,2001,136,0.068,0.764,136
anon_page_0876,cluster_12,5,3,471,925,12,3,2.95,1863,122,0.0655,0.487,131
anon_page_0876,cluster_12,6,3,478,925,12,1,3.0,1757,110,0.0626,0.646,87
anon_page_0876,cluster_12,7,3,485,925,12,1,3.2,1807,106,0.0587,0.544,127
anon_page_0876,cluster_12,8,3,492,925,12,1,3.49,1939,107,0.0552,0.465,87
anon_page_0876,cluster_12,9,3,499,925,12,0,3.74,2040,107,0.0525,0.523,147
anon_page_0876,cluster_12,10,3,506,925,12,1,3.82,1966,98,0.0498,0.579,156
anon_page_0876,cluster_12,11,3,513,925,12,0,3.87,1858,88,0.0474,0.763,125
anon_page_0876,cluster_12,12,3,520,925,12,3,4.02,1860,83,0.0446,0.594,150
anon_page_0876,cluster_12,13,3,527,925,12,2,4.25,1940,82,0.0423,0.295,116
anon_page_0876,cluster_12,14,3,534,925,12,0,4.32,1856,74,0.0399,0.578,173
anon_page_0876,cluster_12,15,3,541,925,12,1,4.58,1962,75,0.0382,0.655,144
anon_page_0877,cluster_13,0,4,464,755,24,1,8.4,815,43,0.0528,0.715,123
anon_page_0877,cluster_13,1,4,471,755,24,0,9.12,1169,67,0.0573,0.855,116
anon_page_0877,cluster_13,2,4,478,755,24,1,8.59,818,42,0.0513,0.71,116
anon_page_0877,cluster_13,3,4,485,755,24,1,9.1,1051,57,0.0542,0.623,191
anon_page_0877,cluster_13,4,4,492,755,24,0,9.1,1002,53,0.0529,0.793,97
anon_page_0877,cluster_13,5,4,499,755,24,2,9.47,1158,63,0.0544,0.775,136
anon_page_0877,cluster_13,6,4,506,755,24,1,9.99,1398,80,0.0572,0.722,152
anon_page_0877,cluster_13,7,4,513,755,24,0,10.27,1502,87,0.0579,0.709,145
anon_page_0877,cluster_13,8,4,520,755,24,1,9.7,1131,58,0.0513,0.777,129
anon_page_0877,cluster_13,9,4,527,755,24,1,10.0,1251,66,0.0528,0.708,148
anon_page_0877,cluster_13,10,4,534,755,24,1,8.83,542,22,0.0406,0.835,165
anon_page_0877,cluster_13,11,4,541,755,24,0,9.83,1049,50,0.0477,0.824,175
anon_page_0877,cluster_13,12,4,548,755,24,0,10.42,1332,69,0.0518,0.69,111
anon_page_0877,cluster_13,13,4,555,755,24,1,10.53,1338,68,0.0508,0.658,122
anon_page_0877,cluster_13,14,4,562,755,24,3,10.22,1115,52,0.0466,0.713,169
anon_page_0877,cluster_13,15,4,569,755,24,1,10.39,1158,54,0.0466,0.696,166
anon_page_0878,cluster_14,0,0,707,2306,1,2,3.23,2401,339,0.1412,0.63,110
anon_page_0878,cluster_14,1,0,714,2306,1,3,3.18,2273,319,0.1403,0.559,163
anon_page_0878,cluster_14,2,0,721,2306,1,1,3.28,2315,321,0.1387,0.581,164
anon_page_0878,cluster_14,3,0,728,2306,1,1,3.34,2312,318,0.1375,0.656,125
anon_page_0878,cluster_14,4,0,735,2306,1,1,3.61,2560,348,0.1359,0.44,155
anon_page_0878,cluster_14,5,0,742,2306,1,1,3.34,2168,294,0.1356,0.548,138
anon_page_0878,cluster_14,6,0,749,2306,1,1,3.74,2577,344,0.1335,0.597,137
anon_page_0878,cluster_14,7,0,756,2306,1,1,3.53,2249,299,0.1329,0.579,121
anon_page_0878,cluster_14,8,0,763,2306,1,0,3.66,2332,307,0.1316,0.677,101
anon_page_0878,cluster_14,9,0,770,2306,1,0,3.67,2277,298,0.1309,0.643,151
anon_page_0878,cluster_14,10,0,777,2306,1,1,3.81,2367,307,0.1297,0.666,186
anon_page_0878,cluster_14,11,0,784,2306,1,2,3.89,2382,306,0.1285,0.484,139
anon_page_0878,cluster_14,12,0,791,2306,1,1,3.95,2383,304,0.1276,0.77,134
anon_page_0878,cluster_14,13,0,798,2306,1,2,4.02,2395,303,0.1265,0.62,188
anon_page_0878,cluster_14,14,0,805,2306,1,1,3.99,2292,288,0.1257,0.627,125
anon_page_0878,cluster_14,15,0,812,2306,1,0,4.06,2296,286,0.1246,0.661,151
anon_page_0879,cluster_15,0,4,694,2321,9,0,6.9,24025,1658,0.069,0.615,126
anon_page_0879,cluster_15,1,4,701,2321,9,2,7.58,31746,2289,0.0721,0.484,183
anon_page_0879,cluster_15,2,4,708,2321,9,1,8.3,39869,3021,0.0758,0.709,196
anon_page_0879,cluster_15,3,4,715,2321,9,2,7.78,31965,2254,0.0705,0.697,103
anon_page_0879,cluster_15,4,4,722,2321,9,3,7.55,27736,1869,0.0674,0.8,151
anon_page_0879,cluster_15,5,4,729,2321,9,0,8.06,33156,2305,0.0695,0.805,124
anon_page_0879,cluster_15,6,4,736,2321,9,0,7.71,27352,1791,0.0655,0.734,113
anon_page_0879,cluster_15,7,4,743,2321,9,2,7.5,23484,1469,0.0626,0.72,153
anon_page_0879,cluster_15,8,4,750,2321,9,0,7.77,25782,1622,0.0629,0.619,71
anon_page_0879,cluster_15,9,4,757,2321,9,0,8.53,34481,2310,0.067,0.705,70
anon_page_0879,cluster_15,10,4,764,2321,9,1,8.75,36170,2430,0.0672,0.762,127
anon_page_0879,cluster_15,11,4,771,2321,9,1,7.89,23702,1404,0.0592,0.518,138
anon_page_0879,cluster_15,12,4,778,2321,9,1,9.04,37625,2501,0.0665,0.866,111
anon_page_0879,cluster_15,13,4,785,2321,9,2,7.47,15934,850,0.0533,0.661,151
anon_page_0879,cluster_15,14,4,792,2321,9,1,8.98,34375,2165,0.063,0.749,122
anon_page_0879,cluster_15,15,4,799,2321,9,2,8.3,24255,1364,0.0562,0.615,91
anon_page_0880,cluster_16,0,3,374,525,11,1,2.44,1168,97,0.083,0.449,102
anon_page_0880,cluster_16,1,3,381,525,11,1,2.54,1135,90,0.0793,0.477,108
anon_page_0880,cluster_16,2,3,388,525,11,1,2.78,1186,88,0.0742,0.622,174
anon_page_0880,cluster_16,3,3,395,525,11,1,2.82,1120,80,0.0714,0.644,149
anon_page_0880,cluster_16,4,3,402,525,11,3,3.06,1170,79,0.0675,0.733,123
anon_page_0880,cluster_16,5,3,409,525,11,1,3.25,1193,76,0.0637,0.581,171
anon_page_0880,cluster_16,6,3,416,525,11,1,3.37,1173,71,0.0605,0.518,171
anon_page_0880,cluster_16,7,3,423,525,11,1,3.61,1224,71,0.058,0.698,116
anon_page_0880,cluster_16,8,3,430,525,11,3,3.78,1236,68,0.055,0.482,170
anon_page_0880,cluster_16,9,3,437,525,11,3,3.78,1142,60,0.0525,0.508,156
anon_page_0880,cluster_16,10,3,444,525,11,0,3.98,1174,59,0.0503,0.499,148
anon_page_0880,cluster_16,11,3,451,525,11,1,4.03,1112,53,0.0477,0.631,137
anon_page_0880,cluster_16,12,3,458,525,11,1,4.41,1245,57,0.0458,0.564,111
anon_page_0880,cluster_16,13,3,465,525,11,0,4.48,1194,51,0.0427,0.609,121
anon_page_0880,cluster_16,14,3,472,525,11,0,4.61,1185,48,0.0405,0.58,174
anon_page_0880,cluster_16,15,3,479,525,11,1,4.74,1171,45,0.0384,0.647,147
anon_page_0881,cluster_17,0,3,581,681,2,1,2.34,22711,2305,0.1015,0.743,119
anon_page_0881,cluster_17,1,3,588,681,2,1,2.4,21687,2127,0.0981,0.55,228
anon_page_0881,cluster_17,2,3,595,681,2,0,2.35,19606,1888,0.0963,0.608,145
anon_page_0881,cluster_17,3,3,602,681,2,1,2.65,21160,1899,0.0897,0.603,173
anon_page_0881,cluster_17,4,3,609,681,2,0,2.79,21016,1804,0.0858,0.663,144
anon_page_0881,cluster_17,5,3,616,681,2,1,2.97,21258,1742,0.0819,0.652,164
anon_page_0881,cluster_17,6,3,623,681,2,0,3.19,22000,1718,0.0781,0.542,138
anon_page_0881,cluster_17,7,3,630,681,2,2,3.13,19702,1496,0.0759,0.611,101
anon_page_0881,cluster_17,8,3,637,681,2,1,3.46,21572,1555,0.0721,0.685,131
anon_page_0881,cluster_17,9,3,644,681,2,2,3.6,21441,1485,0.0693,0.744,152
anon_page_0881,cluster_17,10,3,651,681,2,0,3.59,19746,1318,0.0667,0.588,99
anon_page_0881,cluster_17,11,3,658,681,2,1,3.96,22048,1409,0.0639,0.69,149
anon_page_0881,cluster_17,12,3,665,681,2,2,3.83,19069,1172,0.0615,0.617,148
anon_page_0881,cluster_17,13,3,672,681,2,2,4.13,20608,1216,0.059,0.529,150
anon_page_0881,cluster_17,14,3,679,681,2,0,4.37,21530,1222,0.0568,0.578,112
anon_page_0881,cluster_17,15,3,686,681,2,2,4.55,21808,1191,0.0546,0.754,203
anon_page_0882,cluster_18,0,3,613,1830,6,0,3.81,30505,2126,0.0697,0.565,132
anon_page_0882,cluster_18,1,3,620,1830,6,0,3.9,29481,1980,0.0672,0.57,154
anon_page_0882,cluster_18,2,3,627,1830,6,2,4.04,29257,1892,0.0647,0.532,99
anon_page_0882,cluster_18,3,3,634,1830,6,1,4.12,28291,1760,0.0622,0.612,124
anon_page_0882,cluster_18,4,3,641,1830,6,1,4.38,29765,1786,0.06,0.561,157
anon_page_0882,cluster_18,5,3,648,1830,6,2,4.46,28699,1655,0.0577,0.58,135
anon_page_0882,cluster_18,6,3,655,1830,6,0,4.64,29133,1619,0.0556,0.708,124
anon_page_0882,cluster_18,7,3,662,1830,6,0,4.91,30877,1663,0.0539,0.609,174
anon_page_0882,cluster_18,8,3,669,1830,6,1,5.05,30740,1594,0.0519,0.67,131
anon_page_0882,cluster_18,9,3,676,1830,6,2,5.09,29044,1438,0.0495,0.645,136
anon_page_0882,cluster_18,10,3,683,1830,6,1,5.19,28245,1339,0.0474,0.553,139
anon_page_0882,cluster_18,11,3,690,1830,6,3,5.35,28331,1290,0.0455,0.688,193
anon_page_0882,cluster_18,12,3,697,1830,6,2,5.77,32249,1451,0.045,0.655,147
anon_page_0882,cluster_18,13,3,704,1830,6,2,5.79,30273,1289,0.0426,0.593,186
anon_page_0882,cluster_18,14,3,711,1830,6,2,5.98,30896,1270,0.0411,0.746,152
anon_page_0882,cluster_18,15,3,718,1830,6,2,6.03,29312,1139,0.0389,0.653,120
anon_page_0883,cluster_19,0,2,97,2019,30,0,9.5,1354,78,0.0576,0.7,179
anon_page_0883,cluster_19,1,2,104,2019,30,1,8.84,1073,60,0.0559,0.9,137
anon_page_0883,cluster_19,2,2,111,2019,30,0,9.1,1409,88,0.0625,0.799,146
anon_page_0883,cluster_19,3,2,118,2019,30,1,8.91,1451,94,0.0648,0.649,224
anon_page_0883,cluster_19,4,2,125,2019,30,2,8.45,1302,85,0.0653,0.85,122
anon_page_0883,cluster_19,5,2,132,2019,30,0,8.43,1456,101,0.0694,0.673,156
anon_page_0883,cluster_19,6,2,139,2019,30,0,8.03,1350,95,0.0704,0.65,131
anon_page_0883,cluster_19,7,2,146,2019,30,2,7.72,1308,94,0.0719,0.575,155
anon_page_0883,cluster_19,8,2,153,2019,30,0,7.21,1131,82,0.0725,0.674,113
anon_page_0883,cluster_19,9,2,160,2019,30,1,7.37,1397,108,0.0773,0.659,173
anon_page_0883,cluster_19,10,2,167,2019,30,1,7.15,1416,114,0.0805,0.595,123
anon_page_0883,cluster_19,11,2,174,2019,30,0,6.93,1436,119,0.0829,0.571,98
anon_page_0883,cluster_19,12,2,181,2019,30,0,6.89,1568,136,0.0867,0.699,96
anon_page_0883,cluster_19,13,2,188,2019,30,0,6.62,1552,138,0.0889,0.828,185
anon_page_0883,cluster_19,14,2,195,2019,30,0,6.24,1464,133,0.0908,0.696,183
anon_page_0883,cluster_19,15,2,202,2019,30,0,5.97,1446,135,0.0934,0.595,172
anon_page_0884,cluster_20,0,2,674,2325,9,0,9.18,1183,57,0.0482,0.591,162
anon_page_0884,cluster_20,1,2,681,2325,9,1,8.84,1129,56,0.0496,0.721,158
anon_page_0884,cluster_20,2,2,688,2325,9,2,8.79,1241,66,0.0532,0.55,106
anon_page_0884,cluster_20,3,2,695,2325,9,1,8.08,981,51,0.052,0.848,67
anon_page_0884,cluster_20,4,2,702,2325,9,0,8.18,1169,66,0.0565,0.715,129
anon_page_0884,cluster_20,5,2,709,2325,9,0,7.64,1010,57,0.0564,0.881,172
anon_page_0884,cluster_20,6,2,716,2325,9,2,7.82,1246,77,0.0618,0.654,135
anon_page_0884,cluster_20,7,2,723,2325,9,1,7.41,1154,73,0.0633,0.65,134
anon_page_0884,cluster_20,8,2,730,2325,9,1,7.19,1168,77,0.0659,0.603,111
anon_page_0884,cluster_20,9,2,737,2325,9,0,6.85,1114,75,0.0673,0.582,133
anon_page_0884,cluster_20,10,2,744,2325,9,0,6.77,1202,85,0.0707,0.707,139
anon_page_0884,cluster_20,11,2,751,2325,9,0,6.18,1015,72,0.0709,0.666,131
anon_page_0884,cluster_20,12,2,758,2325,9,3,6.51,1328,103,0.0776,0.722,125
anon_page_0884,cluster_20,13,2,765,2325,9,1,5.69,1015,78,0.0768,0.776,209
anon_page_0884,cluster_20,14,2,772,2325,9,1,5.32,945,75,0.0794,0.683,176
anon_page_0884,cluster_20,15,2,779,2325,9,2,5.64,1257,106,0.0843,0.688,156
anon_page_0885,cluster_21,0,0,347,2374,6,0,3.47,3671,480,0.1308,0.53,174
anon_page_0885,cluster_21,1,0,354,2374,6,0,3.74,4067,525,0.1291,0.528,105
anon_page_0885,cluster_21,2,0,361,2374,6,0,3.78,4041,518,0.1282,0.593,167
anon_page_0885,cluster_21,3,0,368,2374,6,2,3.8,3952,502,0.127,0.594,93
anon_page_0885,cluster_21,4,0,375,2374,6,2,3.85,3937,496,0.126,0.573,137
anon_page_0885,cluster_21,5,0,382,2374,6,0,3.89,3883,486,0.1252,0.693,111
anon_page_0885,cluster_21,6,0,389,2374,6,2,3.91,3813,473,0.124,0.46,99
anon_page_0885,cluster_21,7,0,396,2374,6,0,4.12,4101,505,0.1231,0.531,115
anon_page_0885,cluster_21,8,0,403,2374,6,1,4.13,4005,489,0.1221,0.562,107
anon_page_0885,cluster_21,9,0,410,2374,6,2,4.23,4081,495,0.1213,0.723,192
anon_page_0885,cluster_21,10,0,417,2374,6,0,4.01,3535,424,0.1199,0.601,108
anon_page_0885,cluster_21,11,0,424,2374,6,3,4.23,3838,457,0.1191,0.655,169
anon_page_0885,cluster_21,12,0,431,2374,6,1,4.1,3477,411,0.1182,0.407,118
anon_page_0885,cluster_21,13,0,438,2374,6,1,4.4,3929,461,0.1173,0.622,175
anon_page_0885,cluster_21,14,0,445,2374,6,2,4.47,3952,461,0.1166,0.639,163
anon_page_0885,cluster_21,15,0,452,2374,6,1,4.3,3491,402,0.1152,0.617,115
anon_page_0886,cluster_22,0,0,632,1134,32,2,3.46,9706,1500,0.1545,0.557,149
anon_page_0886,cluster_22,1,0,639,1134,32,1,3.41,9160,1408,0.1537,0.457,135
anon_page_0886,cluster_22,2,0,646,1134,32,2,3.59,9751,1484,0.1522,0.617,100
anon_page_0886,cluster_22,3,0,653,1134,32,3,3.56,9299,1407,0.1513,0.668,160
anon_page_0886,cluster_22,4,0,660,1134,32,0,3.62,9287,1394,0.1501,0.562,110
anon_page_0886,cluster_22,5,0,667,1134,32,3,3.94,10541,1569,0.1488,0.715,125
anon_page_0886,cluster_22,6,0,674,1134,32,0,3.98,10471,1548,0.1478,0.651,128
anon_page_0886,cluster_22,7,0,681,1134,32,1,3.88,9682,1422,0.1469,0.454,131
anon_page_0886,cluster_22,8,0,688,1134,32,0,4.04,10145,1480,0.1459,0.604,140
anon_page_0886,cluster_22,9,0,695,1134,32,1,3.86,8967,1299,0.1449,0.448,120
anon_page_0886,cluster_22,10,0,702,1134,32,3,4.0,9381,1350,0.1439,0.538,198
anon_page_0886,cluster_22,11,0,709,1134,32,0,4.18,9954,1423,0.143,0.46,71
anon_page_0886,cluster_22,12,0,716,1134,32,2,4.29,10161,1444,0.1421,0.699,137
anon_page_0886,cluster_22,13,0,723,1134,32,1,4.17,9293,1310,0.141,0.633,213
anon_page_0886,cluster_22,14,0,730,1134,32,1,4.49,10544,1481,0.1405,0.666,115
anon_page_0886,cluster_22,15,0,737,1134,32,1,4.27,9210,1281,0.1391,0.877,110
anon_page_0887,cluster_23,0,2,426,1082,53,1,6.32,15954,727,0.0456,0.724,96
anon_page_0887,cluster_23,1,2,433,1082,53,2,6.09,16058,775,0.0483,0.589,145
anon_page_0887,cluster_23,2,2,440,1082,53,1,5.9,16516,847,0.0513,0.748,75
anon_page_0887,cluster_23,3,2,447,1082,53,0,5.45,14800,785,0.053,0.552,146
anon_page_0887,cluster_23,4,2,454,1082,53,2,5.42,16614,946,0.0569,0.655,186
anon_page_0887,cluster_23,5,2,461,1082,53,1,5.23,16994,1022,0.0601,0.459,82
anon_page_0887,cluster_23,6,2,468,1082,53,3,4.96,16835,1063,0.0631,0.662,148
anon_page_0887,cluster_23,7,2,475,1082,53,0,4.47,14828,976,0.0658,0.727,171
anon_page_0887,cluster_23,8,2,482,1082,53,0,4.41,16313,1137,0.0697,0.638,189
anon_page_0887,cluster_23,9,2,489,1082,53,0,4.34,17748,1306,0.0736,0.444,121
anon_page_0887,cluster_23,10,2,496,1082,53,1,3.79,15231,1178,0.0773,0.698,180
anon_page_0887,cluster_23,11,2,503,1082,53,1,3.59,15593,1272,0.0816,0.615,189
anon_page_0887,cluster_23,12,2,510,1082,53,2,3.57,17510,1499,0.0856,0.556,160
anon_page_0887,cluster_23,13,2,517,1082,53,1,2.94,14285,1321,0.0925,0.66,176
anon_page_0887,cluster_23,14,2,524,1082,53,0,2.6,13553,1350,0.0996,0.631,192
anon_page_0887,cluster_23,15,2,531,1082,53,0,3.13,19885,1974,0.0993,0.757,152
anon_page_0888,cluster_00,0,2,346,539,15,2,8.97,2336,102,0.0437,0.683,193
anon_page_0888,cluster_00,1,2,353,539,15,0,8.23,1792,75,0.0419,0.637,190
anon_page_0888,cluster_00,2,2,360,539,15,0,8.35,2197,103,0.0469,0.889,155
anon_page_0888,cluster_00,3,2,367,539,15,0,8.32,2436,124,0.0509,0.805,116
anon_page_0888,cluster_00,4,2,374,539,15,2,8.14,2507,134,0.0535,0.695,145
anon_page_0888,cluster_00,5,2,381,539,15,1,7.66,2249,122,0.0542,0.693,87
anon_page_0888,cluster_00,6,2,388,539,15,1,7.21,2017,111,0.055,0.66,102
anon_page_0888,cluster_00,7,2,395,539,15,1,7.33,2423,145,0.0598,0.707,125
anon_page_0888,cluster_00,8,2,402,539,15,2,6.93,2248,137,0.0609,0.764,161
anon_page_0888,cluster_00,9,2,409,539,15,0,6.63,2191,138,0.063,0.522,123
anon_page_0888,cluster_00,10,2,416,539,15,0,6.7,2538,172,0.0678,0.816,173
anon_page_0888,cluster_00,11,2,423,539,15,2,6.02,2059,139,0.0675,0.711,129
anon_page_0888,cluster_00,12,2,430,539,15,1,6.16,2485,180,0.0724,0.633,186
anon_page_0888,cluster_00,13,2,437,539,15,1,5.6,2134,157,0.0736,0.572,172
anon_page_0888,cluster_00,14,2,444,539,15,3,5.16,1918,145,0.0756,0.727,213
anon_page_0888,cluster_00,15,2,451,539,15,0,5.39,2448,197,0.0805,0.677,182
anon_page_0889,cluster_01,0,4,383,1524,16,2,7.52,12918,893,0.0691,0.7,151
anon_page_0889,cluster_01,1,4,390,1524,16,1,7.6,12864,878,0.0683,0.909,149
anon_page_0889,cluster_01,2,4,397,1524,16,1,7.89,13871,953,0.0687,0.808,156
anon_page_0889,cluster_01,3,4,404,1524,16,2,7.68,12314,810,0.0658,0.612,136
anon_page_0889,cluster_01,4,4,411,1524,16,2,6.84,7365,431,0.0585,0.724,165
anon_page_0889,cluster_01,5,4,418,1524,16,0,7.92,12567,810,0.0645,0.735,203
